event_id,event_ts,receipt_id,line_no,store_id,product_id,category_id,customer_id,is_loyalty,operation_type,quantity,price_regular_kop,price_paid_kop,payment_method,ref_event_id
100036013,2026-09-05 21:55:56.157,50005262,2,34,887,11,394426,true,SALE,1,4250,3612,CARD,
100035796,2026-09-05 21:55:56.206,50005231,1,18,693,8,125105,true,SALE,1,47900,47900,CARD,
100035241,2026-09-05 21:55:57.767,50005172,2,2,1217,15,,false,SALE,2,23600,23600,CARD,
100036771,2026-09-05 21:55:58.530,50005393,6,91,342,4,329714,true,SALE,1,18150,18150,SBP,
100036014,2026-09-05 21:55:58.581,50005262,3,34,383,4,394426,true,SALE,2,21840,21840,CARD,
100035797,2026-09-05 21:55:58.711,50005231,2,18,73,1,125105,true,SALE,1,7360,7360,CARD,
100036015,2026-09-05 21:56:01.144,50005262,4,34,1456,18,394426,true,SALE,3,36390,36390,CARD,
100036772,2026-09-05 21:56:01.182,50005393,7,91,1655,20,329714,true,SALE,2,26740,25403,SBP,
100035798,2026-09-05 21:56:01.363,50005231,3,18,674,8,125105,true,SALE,1,49400,37050,CARD,
100036016,2026-09-05 21:56:03.342,50005262,5,34,2431,31,394426,true,SALE,1,17270,17270,CARD,
100035799,2026-09-05 21:56:03.632,50005231,4,18,2268,28,125105,true,SALE,3,224220,224220,CARD,
100036773,2026-09-05 21:56:03.691,50005393,8,91,1712,21,329714,true,SALE,1,5530,5530,SBP,
100036774,2026-09-05 21:56:05.500,50005393,9,91,1283,15,329714,true,SALE,2,10500,10500,SBP,
100035800,2026-09-05 21:56:06.479,50005231,5,18,2320,29,125105,true,SALE,1,23830,23830,CARD,
100036702,2026-09-05 21:56:13.573,50005380,1,83,194,2,,false,SALE,3,16650,16650,CASH,
100036703,2026-09-05 21:56:16.240,50005380,2,83,736,9,,false,SALE,1,34790,34790,CASH,
100036704,2026-09-05 21:56:19.401,50005380,3,83,886,11,,false,SALE,1,7630,7630,CASH,
100036249,2026-09-05 21:57:16.203,50005298,1,49,1038,12,,false,SALE,3,109470,109470,SBP,
100036250,2026-09-05 21:57:18.591,50005298,2,49,2278,28,,false,SALE,1,68310,68310,SBP,
100036513,2026-09-05 21:57:19.654,50005343,1,70,500,6,319943,true,SALE,1,9030,8578,BONUS,
100036514,2026-09-05 21:57:21.982,50005343,2,70,520,6,319943,true,SALE,1,14890,14146,BONUS,
100035761,2026-09-05 21:57:21.988,50005226,1,17,625,8,316303,true,SALE,2,79840,75848,CARD,
100036515,2026-09-05 21:57:23.942,50005343,3,70,1847,22,319943,true,SALE,1,7140,6783,BONUS,
100035762,2026-09-05 21:57:24.276,50005226,2,17,507,6,316303,true,SALE,1,18020,18020,CARD,
100036516,2026-09-05 21:57:26.654,50005343,4,70,2264,28,319943,true,SALE,2,102320,76740,BONUS,
100034931,2026-09-05 20:11:15.327,50005121,2,89,1362,16,72172,true,SALE,1,9990,9990,SBP,
100035763,2026-09-05 21:57:27.398,50005226,3,17,2632,34,316303,true,SALE,1,30900,30900,CARD,
100036517,2026-09-05 21:57:29.347,50005343,5,70,894,11,319943,true,SALE,1,12910,12910,BONUS,
100035764,2026-09-05 21:57:29.554,50005226,4,17,1745,21,316303,true,SALE,2,29260,27797,CARD,
100036192,2026-09-05 21:57:30.598,50005292,1,46,48,1,,false,SALE,1,19330,19330,CARD,
100036518,2026-09-05 21:57:31.466,50005343,6,70,354,4,319943,true,SALE,1,13400,13400,BONUS,
100035765,2026-09-05 21:57:31.710,50005226,5,17,1382,17,316303,true,SALE,3,34050,32348,CARD,
100036193,2026-09-05 21:57:33.332,50005292,2,46,1431,18,,false,SALE,1,5440,5440,CARD,
100036519,2026-09-05 21:57:34.452,50005343,7,70,844,10,319943,true,SALE,1,64180,64180,BONUS,
100035766,2026-09-05 21:57:34.849,50005226,6,17,555,7,316303,true,SALE,1,61460,61460,CARD,
100036194,2026-09-05 21:57:35.684,50005292,3,46,1630,20,,false,SALE,1,14220,14220,CARD,
100036528,2026-09-05 21:10:58.905,50005346,2,71,1660,20,158934,false,SALE,1,11310,11310,SBP,
100035767,2026-09-05 21:57:37.325,50005226,7,17,894,11,316303,true,SALE,1,15210,15210,CARD,
100036195,2026-09-05 21:57:38.479,50005292,4,46,1731,21,,false,SALE,1,9440,9440,CARD,
100035768,2026-09-05 21:57:39.894,50005226,8,17,894,11,316303,true,SALE,1,15210,14450,CARD,
100036196,2026-09-05 21:57:40.827,50005292,5,46,894,11,,false,SALE,1,14440,14440,CARD,
100035769,2026-09-05 21:57:41.677,50005226,9,17,384,4,316303,true,SALE,1,14040,14040,CARD,
100036197,2026-09-05 21:57:43.137,50005292,6,46,1129,13,,false,SALE,1,5990,5990,CARD,
100035770,2026-09-05 21:57:44.637,50005226,10,17,1026,12,316303,true,SALE,1,21530,21530,CARD,
100036198,2026-09-05 21:57:45.406,50005292,7,46,1046,12,,false,SALE,2,33780,25335,CARD,
100035728,2026-09-05 21:57:59.042,50005221,1,16,1910,23,387803,true,SALE,2,66500,49875,SBP,
100035729,2026-09-05 21:58:01.700,50005221,2,16,1794,22,387803,true,SALE,1,5530,5530,SBP,
100035679,2026-09-05 21:58:03.239,50005213,1,14,1301,16,77895,false,SALE,1,9460,9460,CARD,
100035730,2026-09-05 21:58:04.305,50005221,3,16,57,1,387803,true,SALE,1,10030,10030,SBP,
100035680,2026-09-05 21:58:06.597,50005213,2,14,1046,12,77895,false,SALE,1,17340,13005,CARD,
100035801,2026-09-05 21:58:34.875,50005232,1,19,279,3,,false,SALE,2,47100,47100,CARD,
100035802,2026-09-05 21:58:38.187,50005232,2,19,507,6,,false,SALE,1,17860,17860,CARD,
100035803,2026-09-05 21:58:40.217,50005232,3,19,242,3,,false,SALE,1,25990,25990,CARD,
100036818,2026-09-05 21:59:02.997,50005245,1,27,1587,20,388232,true,CANCEL,1,21760,15232,CARD,100035877
100036664,2026-09-05 21:59:17.725,50005369,1,79,894,11,,false,SALE,1,12660,12660,CARD,
100035410,2026-09-05 21:59:18.960,50005189,1,7,507,6,276835,false,SALE,1,17380,17380,CARD,
100036665,2026-09-05 21:59:20.114,50005369,2,79,2230,27,,false,SALE,3,52590,52590,CARD,
100035411,2026-09-05 21:59:21.177,50005189,2,7,1026,12,276835,false,SALE,3,62310,62310,CARD,
100036666,2026-09-05 21:59:22.749,50005369,3,79,1831,22,,false,SALE,1,7390,7390,CARD,
100035412,2026-09-05 21:59:23.606,50005189,3,7,1868,22,276835,false,SALE,2,11500,11500,CARD,
100035413,2026-09-05 21:59:25.966,50005189,4,7,709,9,276835,false,SALE,1,18850,18850,CARD,
100035414,2026-09-05 21:59:28.091,50005189,5,7,1488,18,276835,false,SALE,1,7330,7330,CARD,
100035415,2026-09-05 21:59:30.761,50005189,6,7,1222,15,276835,false,SALE,1,10940,10940,CARD,
100035416,2026-09-05 21:59:33.755,50005189,7,7,1755,21,276835,false,SALE,1,14670,14670,CARD,
100035417,2026-09-05 21:59:35.615,50005189,8,7,1373,17,276835,false,SALE,1,25400,25400,CARD,
100006685,2026-09-05 21:59:35.714,50000936,1,143,190,2,295665,true,RETURN,1,20210,20210,CARD,100006459
100035418,2026-09-05 21:59:38.113,50005189,9,7,902,11,276835,false,SALE,1,10380,10380,CARD,
100031763,2026-09-05 19:10:14.283,50004642,1,58,945,11,247729,true,SALE,1,7460,7460,CASH,
100031764,2026-09-05 19:10:16.385,50004642,2,58,345,4,247729,true,SALE,1,15840,15840,CASH,
100031765,2026-09-05 19:10:18.987,50004642,3,58,866,11,247729,true,SALE,1,4230,4230,CASH,
100031766,2026-09-05 19:10:21.805,50004642,4,58,603,7,247729,true,SALE,1,58760,55822,CASH,
100031767,2026-09-05 19:10:24.643,50004642,5,58,482,6,247729,true,SALE,1,16850,16850,CASH,
100031768,2026-09-05 19:10:26.919,50004642,6,58,287,3,247729,true,SALE,1,30080,25568,CASH,
100032302,2026-09-05 19:50:45.443,50004730,1,83,1058,12,,false,SALE,1,18570,18570,CARD,
100032303,2026-09-05 19:50:47.757,50004730,2,83,1798,22,,false,SALE,1,2910,2910,CARD,
100032304,2026-09-05 19:50:50.312,50004730,3,83,1227,15,,false,SALE,4,18440,18440,CARD,
100032305,2026-09-05 19:50:52.588,50004730,4,83,926,11,,false,SALE,1,5930,5930,CARD,
100031193,2026-09-05 19:55:55.086,50004555,1,34,1026,12,237573,true,SALE,1,20110,20110,CARD,
100031194,2026-09-05 19:55:58.196,50004555,2,34,724,9,237573,true,SALE,1,16940,16940,CARD,
100031195,2026-09-05 19:56:00.325,50004555,3,34,1666,20,237573,true,SALE,1,18470,17546,CARD,
100031196,2026-09-05 19:56:02.607,50004555,4,34,2152,26,237573,true,SALE,1,6330,6330,CARD,
100031197,2026-09-05 19:56:04.959,50004555,5,34,59,1,237573,true,SALE,1,8520,8520,CARD,
100031198,2026-09-05 19:56:07.755,50004555,6,34,538,6,237573,true,SALE,1,18910,18910,CARD,
100031199,2026-09-05 19:56:10.190,50004555,7,34,844,10,237573,true,SALE,1,70630,70630,CARD,
100035069,2026-09-05 20:00:54.228,50005145,1,101,1980,24,,false,SALE,1,4000,4000,CASH,
100035070,2026-09-05 20:00:56.042,50005145,2,101,559,7,,false,SALE,3,89700,89700,CASH,
100034752,2026-09-05 20:08:27.907,50005088,1,76,158,2,204123,true,SALE,1,6110,6110,CARD,
100034753,2026-09-05 20:08:30.062,50005088,2,76,2152,26,204123,true,SALE,1,5720,5720,CARD,
100034754,2026-09-05 20:08:32.887,50005088,3,76,1372,17,204123,true,SALE,1,34660,32927,CARD,
100034755,2026-09-05 20:08:34.908,50005088,4,76,836,10,204123,true,SALE,1,25570,24292,CARD,
100034756,2026-09-05 20:08:37.856,50005088,5,76,2127,26,204123,true,SALE,1,9670,9670,CARD,
100034757,2026-09-05 20:08:39.660,50005088,6,76,1456,18,204123,true,SALE,1,10950,10950,CARD,
100033970,2026-09-05 20:57:20.168,50004963,1,34,1288,16,,false,SALE,1,9830,9830,CARD,
100033971,2026-09-05 20:57:22.893,50004963,2,34,184,2,,false,SALE,1,6550,6550,CARD,
100033972,2026-09-05 20:57:24.512,50004963,3,34,1202,14,,false,SALE,1,22520,22520,CARD,
100033973,2026-09-05 20:57:27.045,50004963,4,34,2192,27,,false,SALE,1,10270,7702,CARD,
100033974,2026-09-05 20:57:29.741,50004963,5,34,1985,24,,false,SALE,1,6770,6770,CARD,
100033975,2026-09-05 20:57:32.501,50004963,6,34,120,1,,false,SALE,1,19670,19670,CARD,
100036552,2026-09-05 21:15:54.257,50005350,1,74,2152,26,876,true,SALE,1,5680,5396,CARD,
100036553,2026-09-05 21:15:56.853,50005350,2,74,245,3,876,true,SALE,1,43480,41306,CARD,
100036554,2026-09-05 21:16:00.192,50005350,3,74,2639,34,876,true,SALE,4,57680,54796,CARD,
100036555,2026-09-05 21:16:02.090,50005350,4,74,971,11,876,true,SALE,3,35010,35010,CARD,
100036179,2026-09-05 21:42:59.238,50005290,1,44,957,11,151247,true,SALE,1,11060,11060,CARD,
100036180,2026-09-05 21:43:02.056,50005290,2,44,1543,19,151247,true,SALE,1,29290,29290,CARD,
100036181,2026-09-05 21:43:04.563,50005290,3,44,1635,20,151247,true,SALE,1,31860,31860,CARD,
100036182,2026-09-05 21:43:07.098,50005290,4,44,1235,15,151247,true,SALE,1,9380,8911,CARD,
100036183,2026-09-05 21:43:09.658,50005290,5,44,134,2,151247,true,SALE,1,8490,8490,CARD,
100036184,2026-09-05 21:43:12.201,50005290,6,44,131,2,151247,true,SALE,1,8490,8490,CARD,
100036185,2026-09-05 21:43:13.982,50005290,7,44,1712,21,151247,true,SALE,1,6480,6480,CARD,
100036186,2026-09-05 21:43:16.781,50005290,8,44,260,3,151247,true,SALE,1,55460,55460,CARD,
100036187,2026-09-05 21:43:19.552,50005290,9,44,1022,12,151247,true,SALE,1,12960,12312,CARD,
100037225,2026-09-05 22:00:21.407,50005454,1,50,2043,25,124961,true,SALE,1,10780,10241,CARD,
100037226,2026-09-05 22:00:24.523,50005454,2,50,354,4,124961,true,SALE,1,13230,13230,CARD,
100037227,2026-09-05 22:00:26.539,50005454,3,50,722,9,124961,true,SALE,1,24900,23655,CARD,
100037228,2026-09-05 22:00:29.733,50005454,4,50,450,5,124961,true,SALE,1,25390,24120,CARD,
100037229,2026-09-05 22:00:31.362,50005454,5,50,1621,20,124961,true,SALE,1,18230,18230,CARD,
100037230,2026-09-05 22:00:34.659,50005454,6,50,557,7,124961,true,SALE,1,57460,54587,CARD,
100037231,2026-09-05 22:00:37.262,50005454,7,50,1119,13,124961,true,SALE,1,7150,6792,CARD,
100037232,2026-09-05 22:00:38.893,50005454,8,50,983,12,124961,true,SALE,1,11860,11267,CARD,
100037233,2026-09-05 22:00:41.910,50005454,9,50,1608,20,124961,true,SALE,1,11960,11960,CARD,
100037234,2026-09-05 22:00:44.819,50005454,10,50,1706,21,124961,true,SALE,1,7840,7840,CARD,
100037308,2026-09-05 22:20:01.075,50005464,1,61,1621,20,228074,true,SALE,1,18150,18150,SBP,
100037235,2026-09-05 22:00:47.115,50005454,11,50,719,9,124961,true,SALE,2,51180,48621,CARD,
100037012,2026-09-05 22:00:54.566,50005426,1,19,445,5,19159,true,SALE,1,17400,16530,CARD,
100037013,2026-09-05 22:00:57.032,50005426,2,19,184,2,19159,true,SALE,1,6950,6602,CARD,
100037014,2026-09-05 22:00:59.952,50005426,3,19,1202,14,19159,true,SALE,1,23900,23900,CARD,
100037015,2026-09-05 22:01:01.616,50005426,4,19,421,5,19159,true,SALE,1,29700,29700,CARD,
100037420,2026-09-05 22:01:30.647,50005482,1,77,1119,13,32859,true,SALE,1,7210,6850,CARD,
100037421,2026-09-05 22:01:33.369,50005482,2,77,1662,20,32859,true,SALE,1,13040,12388,CARD,
100037422,2026-09-05 22:01:36.255,50005482,3,77,585,7,32859,true,SALE,1,50400,50400,CARD,
100037423,2026-09-05 22:01:38.147,50005482,4,77,2452,31,32859,true,SALE,1,16300,16300,CARD,
100037424,2026-09-05 22:01:40.549,50005482,5,77,2453,31,32859,true,SALE,1,16500,16500,CARD,
100030029,2026-09-05 22:03:11.361,50004415,1,18,2381,30,,false,RETURN,1,49860,49860,CARD,100027677
100036993,2026-09-05 22:03:27.756,50005423,1,14,2359,30,90304,true,SALE,1,40170,38162,CARD,
100037070,2026-09-05 22:03:29.949,50005432,1,28,1471,18,,false,SALE,1,11850,11850,CARD,
100036994,2026-09-05 22:03:30.259,50005423,2,14,1821,22,90304,true,SALE,1,13910,13910,CARD,
100037071,2026-09-05 22:03:31.792,50005432,2,28,1255,15,,false,SALE,1,9830,9830,CARD,
100036995,2026-09-05 22:03:32.990,50005423,3,14,1046,12,90304,true,SALE,2,34680,24276,CARD,
100037072,2026-09-05 22:03:34.234,50005432,3,28,764,9,,false,SALE,1,25920,19440,CARD,
100036996,2026-09-05 22:03:34.909,50005423,4,14,753,9,90304,true,SALE,1,33780,32091,CARD,
100037073,2026-09-05 22:03:37.410,50005432,4,28,1456,18,,false,SALE,1,11740,11740,CARD,
100036997,2026-09-05 22:03:38.127,50005423,5,14,1992,24,90304,true,SALE,1,7180,5744,CARD,
100037074,2026-09-05 22:03:39.411,50005432,5,28,2083,25,,false,SALE,1,13860,13860,CARD,
100036998,2026-09-05 22:03:40.328,50005423,6,14,344,4,90304,true,SALE,1,15510,14734,CARD,
100037075,2026-09-05 22:03:41.924,50005432,6,28,1974,24,,false,SALE,1,6660,5661,CARD,
100036999,2026-09-05 22:03:43.184,50005423,7,14,881,11,90304,true,SALE,1,7520,7144,CARD,
100037076,2026-09-05 22:03:44.772,50005432,7,28,2140,26,,false,SALE,1,18830,18830,CARD,
100037000,2026-09-05 22:03:45.232,50005423,8,14,465,5,90304,true,SALE,1,26010,26010,CARD,
100037077,2026-09-05 22:03:46.612,50005432,8,28,1632,20,,false,SALE,1,18730,18730,CARD,
100037078,2026-09-05 22:03:49.236,50005432,9,28,1380,17,,false,SALE,1,11630,11630,CARD,
100037079,2026-09-05 22:03:51.713,50005432,10,28,2004,24,,false,SALE,1,4010,4010,CARD,
100037080,2026-09-05 22:03:54.501,50005432,11,28,410,5,,false,SALE,1,13430,10072,CARD,
100037081,2026-09-05 22:03:57.200,50005432,12,28,1635,20,,false,SALE,1,30160,30160,CARD,
100037082,2026-09-05 22:03:59.316,50005432,13,28,816,10,,false,SALE,1,50160,50160,CARD,
100036948,2026-09-05 22:05:17.514,50005418,1,9,1666,20,,false,SALE,1,19530,19530,SBP,
100036949,2026-09-05 22:05:20.084,50005418,2,9,1355,16,,false,SALE,1,12940,12940,SBP,
100031197,2026-09-05 19:56:04.959,50004555,5,34,59,1,237573,true,SALE,1,8520,8520,CARD,
100037464,2026-09-05 22:05:21.037,50005493,1,85,126,2,89621,true,SALE,1,10250,9738,CARD,
100036950,2026-09-05 22:05:22.846,50005418,3,9,894,11,,false,SALE,1,15020,15020,SBP,
100037465,2026-09-05 22:05:23.361,50005493,2,85,2022,24,89621,true,SALE,1,6410,6410,CARD,
100037466,2026-09-05 22:05:25.254,50005493,3,85,1847,22,89621,true,SALE,1,6890,6546,CARD,
100036951,2026-09-05 22:05:25.713,50005418,4,9,538,6,,false,SALE,1,20000,20000,SBP,
100036952,2026-09-05 22:05:27.870,50005418,5,9,970,11,,false,SALE,1,6930,6930,SBP,
100037467,2026-09-05 22:05:28.415,50005493,4,85,227,3,89621,true,SALE,1,40150,40150,CARD,
100037468,2026-09-05 22:05:30.382,50005493,5,85,634,8,89621,true,SALE,1,17720,17720,CARD,
100036953,2026-09-05 22:05:30.453,50005418,6,9,1944,24,,false,SALE,1,10510,10510,SBP,
100036954,2026-09-05 22:05:32.638,50005418,7,9,1666,20,,false,SALE,3,58590,58590,SBP,
100037469,2026-09-05 22:05:32.693,50005493,6,85,2461,31,89621,true,SALE,1,13220,13220,CARD,
100036955,2026-09-05 22:05:35.303,50005418,8,9,894,11,,false,SALE,1,15020,15020,SBP,
100037470,2026-09-05 22:05:35.948,50005493,7,85,656,8,89621,true,SALE,1,34790,34790,CARD,
100036956,2026-09-05 22:05:38.057,50005418,9,9,2245,28,,false,SALE,1,33990,33990,SBP,
100036957,2026-09-05 22:05:40.182,50005418,10,9,1949,24,,false,SALE,1,7510,7510,SBP,
100036958,2026-09-05 22:05:42.887,50005418,11,9,1100,13,,false,SALE,1,6810,6810,SBP,
100037236,2026-09-05 22:06:01.382,50005455,1,50,918,11,,false,SALE,1,12150,12150,CARD,
100037403,2026-09-05 22:07:01.688,50005480,1,74,1789,22,283633,true,SALE,3,15000,14250,SBP,
100037404,2026-09-05 22:07:04.246,50005480,2,74,2152,26,283633,true,SALE,1,5680,5680,SBP,
100037405,2026-09-05 22:07:06.008,50005480,3,74,149,2,283633,true,SALE,3,25890,25890,SBP,
100037406,2026-09-05 22:07:09.073,50005480,4,74,1722,21,283633,true,SALE,2,16860,16017,SBP,
100037407,2026-09-05 22:07:11.696,50005480,5,74,1303,16,283633,true,SALE,1,10500,9975,SBP,
100037408,2026-09-05 22:07:14.463,50005480,6,74,59,1,283633,true,SALE,1,7650,7650,SBP,
100037409,2026-09-05 22:07:16.155,50005480,7,74,1378,17,283633,true,SALE,1,21490,20416,SBP,
100037410,2026-09-05 22:07:19.226,50005480,8,74,1165,14,283633,true,SALE,1,30920,30920,SBP,
100036852,2026-09-05 22:07:46.718,50005408,1,2,960,11,177635,true,SALE,5,109850,109850,SBP,
100036853,2026-09-05 22:07:49.632,50005408,2,2,1950,24,177635,true,SALE,1,4200,4200,SBP,
100036854,2026-09-05 22:07:51.738,50005408,3,2,1835,22,177635,true,SALE,1,5130,4874,SBP,
100036855,2026-09-05 22:07:54.962,50005408,4,2,823,10,177635,true,SALE,1,91530,73224,SBP,
100036856,2026-09-05 22:07:57.382,50005408,5,2,55,1,177635,true,SALE,1,6890,6890,SBP,
100037107,2026-09-05 22:08:27.016,50005436,1,31,2250,28,325423,true,SALE,3,66150,66150,CARD,
100037108,2026-09-05 22:08:29.050,50005436,2,31,1256,15,325423,true,SALE,1,4690,4690,CARD,
100037109,2026-09-05 22:08:32.367,50005436,3,31,88,1,325423,true,SALE,1,17350,16482,CARD,
100037110,2026-09-05 22:08:34.500,50005436,4,31,634,8,325423,true,SALE,1,20190,19180,CARD,
100037111,2026-09-05 22:08:37.070,50005436,5,31,2572,33,325423,true,SALE,4,79040,75088,CARD,
100037112,2026-09-05 22:08:39.167,50005436,6,31,1179,14,325423,true,SALE,1,40070,38066,CARD,
100037388,2026-09-05 22:08:41.841,50005477,1,73,454,5,,false,SALE,1,7370,7370,SBP,
100037113,2026-09-05 22:08:42.435,50005436,7,31,2621,34,325423,true,SALE,1,29370,27902,CARD,
100037260,2026-09-05 22:08:42.612,50005459,1,56,666,8,224953,true,SALE,1,49800,47310,CARD,
100037114,2026-09-05 22:08:44.144,50005436,8,31,227,3,325423,true,SALE,1,45750,43462,CARD,
100037464,2026-09-05 22:05:21.037,50005493,1,85,126,2,89621,true,SALE,1,10250,9738,CARD,
100037261,2026-09-05 22:08:45.099,50005459,2,56,465,5,224953,true,SALE,3,67290,63926,CARD,
100037348,2026-09-05 22:39:10.147,50005469,5,68,383,4,141723,true,SALE,1,9780,9291,CARD,
100037389,2026-09-05 22:08:45.176,50005477,2,73,2425,31,,false,SALE,1,15830,15830,SBP,
100037115,2026-09-05 22:08:46.582,50005436,9,31,906,11,325423,true,SALE,1,9270,9270,CARD,
100037390,2026-09-05 22:08:46.875,50005477,3,73,226,3,,false,SALE,2,69460,69460,SBP,
100037262,2026-09-05 22:08:47.748,50005459,3,56,1950,24,224953,true,SALE,1,3530,3354,CARD,
100037116,2026-09-05 22:08:49.325,50005436,10,31,2078,25,325423,true,SALE,1,11890,11296,CARD,
100037391,2026-09-05 22:08:49.551,50005477,4,73,1046,12,,false,SALE,1,14950,11212,SBP,
100037263,2026-09-05 22:08:49.746,50005459,4,56,1715,21,224953,true,SALE,1,10920,10920,CARD,
100037264,2026-09-05 22:08:52.516,50005459,5,56,421,5,224953,true,SALE,1,25190,25190,CARD,
100037392,2026-09-05 22:08:52.707,50005477,5,73,1088,12,,false,SALE,1,15830,15830,SBP,
100037393,2026-09-05 22:08:54.320,50005477,6,73,966,11,,false,SALE,1,6290,6290,SBP,
100037265,2026-09-05 22:08:55.128,50005459,6,56,2583,33,224953,true,SALE,2,33640,31958,CARD,
100037266,2026-09-05 22:08:57.573,50005459,7,56,1666,20,224953,true,SALE,2,33260,33260,CARD,
100037267,2026-09-05 22:09:00.089,50005459,8,56,1250,15,224953,true,SALE,2,7260,7260,CARD,
100037268,2026-09-05 22:09:02.725,50005459,9,56,2317,29,224953,true,SALE,1,37100,35245,CARD,
100037269,2026-09-05 22:09:05.692,50005459,10,56,633,8,224953,true,SALE,1,46350,32445,CARD,
100037270,2026-09-05 22:09:07.808,50005459,11,56,1431,18,224953,true,SALE,2,9620,9139,CARD,
100037271,2026-09-05 22:09:10.065,50005459,12,56,1732,21,224953,true,SALE,1,12100,12100,CARD,
100037272,2026-09-05 22:09:12.364,50005459,13,56,2152,26,224953,true,SALE,1,5700,5415,CARD,
100037032,2026-09-05 22:09:24.501,50005429,1,25,603,7,395462,true,SALE,1,65680,65680,CASH,
100037033,2026-09-05 22:09:26.131,50005429,2,25,176,2,395462,true,SALE,1,7330,7330,CASH,
100037034,2026-09-05 22:09:28.729,50005429,3,25,344,4,395462,true,SALE,3,46020,46020,CASH,
100037035,2026-09-05 22:09:31.606,50005429,4,25,1675,21,395462,true,SALE,1,21770,21770,CASH,
100037036,2026-09-05 22:09:33.897,50005429,5,25,1731,21,395462,true,SALE,1,9580,9580,CASH,
100037037,2026-09-05 22:09:37.070,50005429,6,25,1470,18,395462,true,SALE,1,9470,9470,CASH,
100037038,2026-09-05 22:09:39.179,50005429,7,25,1355,16,395462,true,SALE,1,12630,11998,CASH,
100037039,2026-09-05 22:09:41.719,50005429,8,25,894,11,395462,true,SALE,2,29320,29320,CASH,
100036904,2026-09-05 22:09:55.691,50005415,1,7,405,5,,false,SALE,1,15910,11137,CARD,
100036905,2026-09-05 22:09:57.901,50005415,2,7,2526,32,,false,SALE,3,171720,171720,CARD,
100036879,2026-09-05 22:09:58.628,50005412,1,6,413,5,15640,true,SALE,3,45570,45570,CARD,
100036906,2026-09-05 22:10:00.277,50005415,3,7,2320,29,,false,SALE,1,23360,23360,CARD,
100036880,2026-09-05 22:10:00.857,50005412,2,6,625,8,15640,true,SALE,1,38660,36727,CARD,
100036907,2026-09-05 22:10:03.051,50005415,4,7,1835,22,,false,SALE,1,4960,4960,CARD,
100036881,2026-09-05 22:10:03.665,50005412,3,6,55,1,15640,true,SALE,1,6680,6680,CARD,
100036908,2026-09-05 22:10:05.291,50005415,5,7,655,8,,false,SALE,1,18620,18620,CARD,
100036882,2026-09-05 22:10:06.067,50005412,4,6,673,8,15640,true,SALE,1,34580,34580,CARD,
100036909,2026-09-05 22:10:08.501,50005415,6,7,266,3,,false,SALE,1,37250,37250,CARD,
100036883,2026-09-05 22:10:09.156,50005412,5,6,1452,18,15640,true,SALE,1,14390,14390,CARD,
100036910,2026-09-05 22:10:10.451,50005415,7,7,2453,31,,false,SALE,1,18850,18850,CARD,
100036884,2026-09-05 22:10:11.592,50005412,6,6,354,4,15640,true,SALE,1,15300,15300,CARD,
100036911,2026-09-05 22:10:13.361,50005415,8,7,1230,15,,false,SALE,1,9700,9700,CARD,
100036885,2026-09-05 22:10:14.206,50005412,7,6,1444,18,15640,true,SALE,1,10760,10760,CARD,
100036912,2026-09-05 22:10:15.690,50005415,9,7,1355,16,,false,SALE,1,12640,12640,CARD,
100036886,2026-09-05 22:10:16.043,50005412,8,6,656,8,15640,true,SALE,1,41160,41160,CARD,
100036913,2026-09-05 22:10:18.395,50005415,10,7,687,8,,false,SALE,1,22010,15407,CARD,
100037146,2026-09-05 22:10:31.601,50005440,1,31,719,9,,false,SALE,3,85470,85470,CARD,
100037147,2026-09-05 22:10:34.477,50005440,2,31,190,2,,false,SALE,1,18880,18880,CARD,
100037148,2026-09-05 22:10:36.557,50005440,3,31,997,12,,false,SALE,1,12440,12440,CARD,
100036914,2026-09-05 22:10:38.478,50005416,1,7,1773,22,391685,true,SALE,1,5750,5462,SBP,
100037149,2026-09-05 22:10:39.350,50005440,4,31,120,1,,false,SALE,1,19650,19650,CARD,
100036915,2026-09-05 22:10:41.639,50005416,2,7,2070,25,391685,true,SALE,1,18850,18850,SBP,
100037150,2026-09-05 22:10:41.870,50005440,5,31,138,2,,false,SALE,1,12660,12660,CARD,
100036916,2026-09-05 22:10:43.448,50005416,3,7,2483,31,391685,true,SALE,2,32280,32280,SBP,
100037151,2026-09-05 22:10:44.486,50005440,6,31,722,9,,false,SALE,2,55460,55460,CARD,
100036917,2026-09-05 22:10:46.651,50005416,4,7,625,8,391685,true,SALE,3,115500,115500,SBP,
100036918,2026-09-05 22:10:48.687,50005416,5,7,2381,30,391685,true,SALE,1,48880,48880,SBP,
100036919,2026-09-05 22:10:51.318,50005416,6,7,1401,17,391685,true,SALE,1,18510,18510,SBP,
100036920,2026-09-05 22:10:53.304,50005416,7,7,862,11,391685,true,SALE,1,10720,10184,SBP,
100036921,2026-09-05 22:10:55.905,50005416,8,7,516,6,391685,true,SALE,2,35880,34086,SBP,
100036922,2026-09-05 22:10:58.964,50005416,9,7,2662,35,391685,true,SALE,1,41430,41430,SBP,
100036923,2026-09-05 22:11:00.915,50005416,10,7,455,5,391685,true,SALE,1,13200,13200,SBP,
100036864,2026-09-05 22:11:01.659,50005410,1,4,212,2,309199,true,SALE,2,11860,11267,SBP,
100036865,2026-09-05 22:11:03.647,50005410,2,4,1712,21,309199,true,SALE,1,6740,6740,SBP,
